"","Provider.ID","QC-T-ed_1b","QC-T-op_3b","QC-T-op_20","QC-T","QC-CP-op_6","QC-CP-op_7","QC-CP-pn_6","QC-CP-scip_inf_1","QC-CP-scip_inf_2","QC-CP-scip_inf_3","QC-CP-scip_vte_2","QC-CP-stk_6","QC-CP-vte_3","QC-CP-vte_6","QC-CP","QC-AD-readm_30_ami","QC-AD-readm_30_copd","QC-AD-readm_30_cabg","QC-AD-readm_30_hf","QC-AD-readm_30_pn","QC-AD-readm_30_hipknee","QC-AD-readm_30_stk","QC-AD","PD-mort_30_copd","PD-mort_30_cabg","PD-mort_30_ami","PD-mort_30_hf","PD-mort_30_pn","PD-mort_30_stk","QC","PD","PW","QS"
"3929","490040",0.5531854,NA,0.4716756,0.5124305,0.9866667,0.983871,1,0.99,1,0.989011,0.99,0.9878049,0.875,1,0.9802354,0.4322328,0.2355627,0.1787072,0.263185,0.5966406,0.0518172,0.01028278,0.2526326,0.8597695,0.6050895,0.9393456,0.9486842,0.772792,0.7174937,19.39221,26.90652,2.916667,49.2154
"3930","490041",0.5773606,NA,0.4478235,0.5125921,0.9733333,0.9516129,0.975,1,1,0.989011,1,1,0.859375,0.8873239,0.9635656,0.2949609,0.7499328,NA,0.2073579,0.9285545,0.4148974,0.3488799,0.4907639,0.1759056,NA,0.1660016,0.3084211,0.9069326,0.3035132,21.85468,12.40516,4.583333,38.84318
"3931","490042",0.8566553,NA,0.925164,0.8909096,0.9866667,0.983871,0.975,1,0.989011,0.967033,0.99,0.9634146,0.890625,1,0.9745621,NA,0.1729788,NA,0.5816825,0.2694582,0.4872256,0.7091443,0.4440979,0.2774424,NA,0.1296887,0.4368421,0.3321462,0.3723289,25.66189,10.32299,19.58333,55.56821
"3932","490043",0.5875995,NA,0.1547406,0.3711701,0.9866667,0.9677419,0.975,0.99,1,0.989011,1,1,0.96875,NA,0.9863522,0.5534318,0.1195273,NA,0.4167739,0.155666,0.2400144,0.5383768,0.3372983,0.03841932,NA,0.2134876,0.8676316,0.7312441,0.7863093,18.83134,17.58061,4.166667,40.57862
"3933","490044",0.7025028,NA,0.6839595,0.6932311,1,1,0.9875,1,0.989011,0.989011,1,1,0.9375,1,0.9903022,0.7158992,0.7166264,NA,0.4954978,0.2450911,0.3404102,0.6294528,0.5238296,0.003293085,NA,0.3244214,0.01868421,0.0828585,0.9503803,24.52625,9.197583,20,53.72384
"3934","490045",0.875711,NA,0.340489,0.6081,1,1,0.9375,1,1,0.989011,1,1,0.9375,0.8873239,0.9751335,0.5534318,0.7499328,NA,0.6372524,0.6718713,0.08348327,0.07124495,0.4612028,0.1759056,NA,0.3244214,0.002368421,0.02207977,0.5001811,22.71596,6.833042,1.25,30.799
"3935","490046",0.875711,NA,0.9880739,0.9318925,1,0.9677419,0.9875,1,1,0.989011,1,1,0.984375,0.9577465,0.9886374,0.5095569,0.5791029,NA,0.5495241,0.2971374,0.8981648,0.9276533,0.6268566,0.06448957,NA,0.3874701,0.3084211,0.1953941,0.4139804,28.30429,9.131702,18.75,56.186
"3936","490048",0.1871445,NA,0.2465713,0.2168579,1,1,1,1,1,1,1,1,1,1,1,0.003475239,0.4724684,0.8155894,0.09004374,0.8303762,0.4872256,0.6698494,0.4812897,0.3081778,0.4260132,0.2134876,0.3321053,0.9287749,0.8605578,18.86831,17.05065,3.333333,39.25229
"3937","490050",0.7025028,NA,0.3786524,0.5405776,1,0.983871,0.9625,1,1,0.989011,1,0.9634146,1,1,0.9898797,0.6372719,0.7499328,0.7889734,0.8762542,0.2694582,0.3404102,0.8119721,0.6391818,0.1363886,0.2582469,0.1851556,0.7542105,0.6054131,0.1046722,24.1071,11.35604,21.66667,57.12981
"3938","490052",0.7838453,NA,0.96452,0.8741826,0.9866667,0.983871,0.9875,1,0.989011,0.989011,1,0.9878049,0.984375,0.943662,0.9851901,0.5095569,0.9572925,0.4676806,0.2413172,0.9160161,0.1982728,0.07455013,0.4806695,0.2489023,0.7276155,0.5506784,0.2807895,0.7105888,0.0644694,26.00047,14.35024,7.083333,47.43405
"3939","490053",0.4288965,0.8924205,0.4478235,0.5897135,0.8933333,0.9516129,0.9375,1,0.978022,0.978022,1,1,0.734375,NA,0.9414295,0.5534318,0.5791029,NA,0.0599434,0.004968062,0.00215905,0.1050312,0.2174394,0.9906696,NA,0.4836393,0.3571053,0.3321462,0.5001811,19.42869,17.75828,6.25,43.43697
"3940","490057",0.79124,NA,0.9472272,0.8692336,0.96,0.9516129,0.95,1,0.989011,1,1,1,0.96875,0.915493,0.9734867,0.6776716,0.03008327,0.1596958,0.1613069,0.04423941,0.01403383,0.05325009,0.1628973,0.09467618,0.7276155,0.6165204,0.2807895,0.4287749,0.3908004,22.28464,14.10654,16.66667,53.05784
"3941","490059",0.8051763,NA,0.2182469,0.5117116,0.9333333,0.9516129,0.95,0.99,0.978022,0.967033,0.99,0.9634146,0.96875,0.8873239,0.957949,0.5534318,0.8493151,0.7889734,0.7465912,0.06671398,0.958978,0.9276533,0.6988081,0.1759056,0.9613572,0.7494014,0.7286842,0.5037987,0.2843173,24.0941,18.90814,6.666667,49.6689
"3942","490060",0.2858362,NA,0.1288014,0.2073188,0.8266667,1,0.9875,1,0.978022,0.989011,1,1,0.96875,NA,0.9722166,0.264987,0.3999463,NA,0.01363519,0.009699551,0.4872256,0.2596401,0.239189,0.9382547,NA,0.2729449,0.7542105,0.8955366,0.233611,15.7636,20.63038,9.583333,45.97732
"3943","490063",0.6109215,NA,0.4716756,0.5412986,0.9866667,0.983871,0.9875,0.99,0.989011,0.989011,1,0.9634146,0.953125,0.915493,0.9758092,0.7476108,0.3706688,0.01045627,0.6372524,0.8810031,0.768262,0.2082262,0.5176399,0.830955,0.9707823,0.5794094,0.7286842,0.5037987,0.2140529,22.60831,21.2649,1.666667,45.53988
"3944","490066",0.6294084,NA,0.9531902,0.7912993,0.9866667,0.9032258,0.925,0.98,0.978022,1,1,0.9634146,0.96875,NA,0.967231,0.264987,0.9849584,NA,0.887574,0.9505559,0.0647715,0.9805362,0.6888972,0.09467618,NA,0.858739,0.4368421,0.2962963,0.7442955,27.19364,16.20566,16.25,59.6493
"3945","490067",0.5875995,NA,0.7051282,0.6463639,0.9733333,0.983871,0.9375,1,1,0.978022,1,0.9268293,0.9375,0.915493,0.9652549,0.007819288,0.08756379,NA,0.05608438,0.06032647,0.02770781,0.1656261,0.06752132,0.5463776,NA,0.1296887,0.6434211,0.8110161,0.7667512,18.65711,19.31503,6.666667,44.63881
"3946","490069",0.9078498,NA,0.1854502,0.54665,0.9866667,0.983871,1,1,1,1,1,0.9390244,0.9375,NA,0.9830069,0.7476108,0.5791029,0.9277567,0.859789,0.155666,0.958978,0.5820786,0.6872831,0.6791987,0.8850141,0.6867518,0.03921053,0.2279202,0.7667512,24.63267,18.24915,7.916667,50.79848
"3947","49006F",NA,NA,NA,NA,NA,NA,0.9125,1,1,0.967033,1,NA,NA,NA,0.9759066,NA,NA,NA,0.4494469,0.5538207,NA,NA,0.5016338,NA,NA,NA,0.8360526,0.7312441,NA,NA,26.12161,NA,NA
"3948","490075",0.5176337,NA,0.09540847,0.3065211,0.9733333,0.9677419,1,0.99,0.989011,1,1,0.9878049,0.9375,0.8591549,0.9704546,0.3271069,0.02605426,0.2538023,0.01620787,0.03666903,0.7078086,0.03158281,0.1998902,0.01948408,0.472196,0.1296887,0.08552632,0.03727445,0.1148135,16.40962,4.772128,2.916667,24.09842
"3949","490077",0.7883959,NA,0.1854502,0.4869231,0.9866667,0.9354839,0.9875,0.99,0.989011,0.978022,1,0.9878049,0.984375,0.8732394,0.9712103,0.6372719,0.3999463,NA,0.8248006,0.1980128,0.003238575,0.03635696,0.3499379,0.4176729,NA,0.113328,0.1757895,0.2416904,0.3256067,20.08968,8.493916,15.83333,44.41693
"3950","490079",0.3666098,NA,0.2778772,0.3222435,0.9866667,0.9516129,0.9,0.98,0.967033,0.9010989,0.97,0.9878049,0.84375,NA,0.9431074,0.2137272,0.7166264,NA,0.09724723,0.06671398,0.4872256,0.04002938,0.2702616,0.6791987,NA,0.3874701,0.525,0.2962963,0.1977544,17.06236,13.9048,1.666667,32.63382
"3951","490084",0.7568259,0.07579462,0.7951699,0.5425968,1,1,1,1,1,0.989011,1,1,1,NA,0.998779,0.6776716,0.2882084,NA,0.4167739,0.6323634,0.1306225,0.4943077,0.4399913,0.1536773,NA,0.8216281,0.7960526,0.4047958,0.04310033,22.01519,14.79503,14.16667,50.97688
"3952","490088",0.5662685,NA,0.9120453,0.7391569,NA,NA,0.975,NA,NA,NA,NA,1,1,NA,0.9916667,NA,0.5068493,NA,0.3902753,0.7423705,NA,0.3848696,0.5060912,0.724753,NA,NA,0.8178947,0.7894112,0.2687432,24.85461,21.67335,3.333333,49.86129
"3953","490089",0.4533561,NA,0.9031008,0.6782284,0.8533333,1,0.9875,0.89,1,1,1,0.9512195,1,NA,0.9646725,NA,0.8493151,NA,0.4167739,0.9160161,NA,0.7495409,0.7329115,0.8597695,NA,0.301676,0.1594737,0.1835233,0.1977544,26.39792,11.34798,15,52.7459
"3954","490090",0.4761092,0.2249389,0.9767442,0.5592641,0.88,0.9677419,0.95,1,1,0.8681319,0.99,1,1,NA,0.9617638,0.4322328,0.02605426,NA,0.0599434,0.329075,0.4148974,0.04002938,0.2170387,0.6341932,NA,0.5195531,0.4668421,0.2606838,0.6287577,19.31185,16.73353,10.83333,46.87872
"3955","490092",0.3139932,NA,0.4180083,0.3660008,1,0.9193548,0.9625,0.99,0.989011,0.989011,1,0.9268293,0.90625,NA,0.9647729,0.7797567,0.2605426,NA,0.03138667,0.3621954,0.561353,0.5820786,0.4295522,0.4580132,NA,0.2134876,0.8676316,0.0125831,0.1470482,19.55918,11.32509,7.083333,37.9676
"3956","490093",0.79124,NA,0.7385212,0.7648806,1,0.9677419,0.9625,1,1,1,1,0.9878049,0.9375,0.8591549,0.9714702,0.1876629,0.1195273,NA,0.80885,0.4322214,0.6376394,0.1656261,0.3919212,0.1363886,NA,0.03072626,0.4668421,0.1396011,0.654473,23.64747,9.520207,15.41667,48.58434
"3957","490094",0.6567122,NA,0.4180083,0.5373603,NA,NA,1,NA,NA,NA,NA,1,NA,NA,1,NA,0.7800161,NA,0.1715976,NA,NA,NA,0.4758069,0.6791987,NA,NA,0.8178947,NA,NA,22.36852,24.95156,17.08333,64.40341
"3958","490097",0.173777,0.6723716,0.2778772,0.3746753,NA,1,0.9625,0.94,1,1,1,1,1,NA,0.9878125,0.1311903,0.01933924,NA,0.05608438,0.03193754,0.1982728,0.07455013,0.08522905,0.5930296,NA,0.6867518,0.7960526,0.002374169,0.7442955,16.08574,18.81669,6.25,41.15243
"3959","490098",0.6439135,NA,0.4716756,0.5577946,1,1,1,0.99,1,0.978022,1,1,0.78125,NA,0.9721413,NA,0.3999463,NA,0.2245948,0.2450911,0.4148974,0.4943077,0.3557675,0.1984083,NA,0.6165204,0.7542105,0.9451567,0.1470482,20.95226,17.74229,9.166667,47.86122
"3960","490101",0.4425484,NA,0.3786524,0.4106004,0.9866667,0.983871,0.95,1,0.978022,0.967033,1,0.9878049,0.96875,0.9295775,0.9751725,0.4752389,0.09589041,NA,0.2809365,0.7717057,0.1601295,0.3488799,0.3554635,0.120472,NA,0.8008779,0.1928947,0.2416904,0.8051431,19.34707,14.40719,2.916667,36.67092
"3961","490106",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3962","490107",0.4650171,NA,0.07513417,0.2700756,1,0.983871,0.975,1,1,1,1,1,1,1,0.9958871,0.2137272,0.4724684,NA,0.1878055,0.09510291,0.001439367,0.01028278,0.163471,0.6791987,NA,0.773344,0.9557895,0.7312441,0.06917783,15.8826,21.39169,0.8333333,38.10762
"3963","490109",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3964","49010F",NA,NA,NA,NA,NA,NA,0.95,0.96,0.9450549,0.9340659,0.98,NA,NA,NA,0.9538242,0.3609904,NA,NA,0.3010033,0.13674,NA,NA,0.2662446,NA,NA,0.5794094,0.7757895,0.09924027,NA,NA,16.16044,NA,NA
"3965","490110",0.197099,NA,0.2465713,0.2218351,1,1,0.975,1,1,1,1,1,NA,NA,0.996875,0.8344917,0.1407467,NA,0.2809365,0.07452094,0.4148974,0.3848696,0.3550772,0.3765093,NA,0.02793296,0.1444737,0.5220798,0.00144875,17.48653,7.14963,7.083333,31.71949
"3966","490111",0.162116,NA,0.2182469,0.1901815,1,0.9032258,0.9625,0.98,1,1,1,0.9390244,1,NA,0.9760834,0.6372719,0.3999463,NA,0.5495241,0.1757748,0.979489,0.8688946,0.6018168,0.08424808,NA,0.3244214,0.6723684,0.6588319,0.1325607,19.64535,12.48287,12.91667,45.04489
"3967","490112",0.3415813,NA,0.1547406,0.248161,1,1,0.9875,1,1,1,1,1,1,1,0.99875,0.1138141,0.1195273,0.4676806,0.1715976,0.7717057,0.02087082,0.3176643,0.2832658,0.2774424,0.9132893,0.3874701,0.2139474,0.2105888,0.8739587,17.00196,15.98165,2.5,35.48361
"3968","490113",0.9192264,NA,0.9922481,0.9557372,0.9866667,0.9677419,0.9875,0.99,1,0.989011,1,0.9878049,1,1,0.9908724,0.02997394,0.03491808,NA,0.3010033,0.5538207,0.0647715,0.2339332,0.2030701,0.1984083,NA,0.650838,0.4668421,0.6324786,0.7863093,23.88533,18.23251,7.916667,50.03451
"3969","490114",0.3020478,NA,0.6651759,0.4836118,0.8266667,0.9032258,0.9375,1,0.9010989,0.9340659,0.95,0.9146341,0.53125,NA,0.8776046,0.07254561,0.2882084,NA,0.3442243,0.2971374,NA,0.5383768,0.3080985,0.7634468,NA,0.7214685,0.5807895,0.772792,0.6034046,18.54794,22.94601,12.91667,54.41062
"3970","490115",0.3071672,NA,0.2778772,0.2925222,0.9333333,0.8225806,0.9625,0.98,1,0.956044,0.98,1,0.953125,NA,0.9541759,0.6776716,0.8678485,NA,0.4167739,0.1757748,0.7078086,0.4943077,0.5566975,0.724753,NA,0.2334397,0.06947368,0.03727445,0.4737414,20.03773,10.25788,4.583333,34.87894
"3971","490116",0.2724687,0.8924205,0.1288014,0.4312302,1,1,0.9875,1,1,0.989011,0.99,1,1,NA,0.996279,0.392702,0.4367446,NA,0.04990996,0.1242016,0.1982728,0.5820786,0.2973182,0.9678924,NA,0.9636872,0.8952632,0.3566002,0.4139804,19.16475,23.98282,10,53.14757
"3972","490117",0.4493743,NA,0.7695289,0.6094516,NA,NA,0.95,NA,NA,NA,NA,NA,NA,NA,0.95,NA,0.6172442,NA,0.2245948,0.329075,NA,NA,0.3903047,0.5027442,NA,NA,0.3834211,0.454416,NA,21.66396,14.89535,17.91667,54.47597
"3973","490118",0.2360637,NA,0.09540847,0.1657361,0.9866667,0.983871,0.9875,1,1,1,1,1,0.984375,1,0.9942413,0.8913988,0.4367446,0.21673,0.887574,0.9749231,0.1601295,0.7774513,0.6207073,0.2489023,0.9783223,0.9708699,0.6723684,0.0828585,0.4737414,19.78539,19.03924,6.666667,45.49129
"3974","490119",0.867463,0.6308068,0.994037,0.8307689,0.9866667,0.983871,0.975,0.99,0.989011,0.989011,0.99,1,0.96875,0.9577465,0.9830056,0.9052997,0.5068493,NA,0.4723437,0.2214336,0.7078086,0.1505692,0.4940507,0.33809,NA,0.8008779,0.9205263,0.9845679,0.5222745,25.6425,23.77558,17.91667,67.33475
"3975","49011F",NA,NA,NA,NA,NA,NA,0.85,0.98,0.989011,0.978022,0.95,NA,NA,NA,0.9494066,0.2137272,NA,NA,0.4723437,0.3943695,NA,NA,0.3601468,NA,NA,0.02274541,0.8360526,0.4047958,NA,NA,14.03993,NA,NA
"3976","490120",0.7104664,NA,0.5927251,0.6515958,1,0.9677419,0.975,0.99,0.967033,0.978022,1,0.8902439,0.875,0.9295775,0.9572618,0.3609904,0.005640612,NA,0.01620787,0.07452094,0.002518892,0.5383768,0.1663759,0.2774424,NA,0.4836393,0.8360526,0.772792,0.3477001,19.72482,18.11751,10.41667,48.25899
"3977","490122",0.4172355,NA,0.2465713,0.3319034,1,1,0.975,1,1,1,1,0.9268293,1,NA,0.9890921,0.264987,0.1565941,NA,0.6115256,0.03193754,0.979489,0.1656261,0.3683599,0.1759056,NA,0.2729449,0.6128947,0.3566002,0.7174937,18.77062,14.23893,4.166667,37.17621
"3978","490123",0.7025028,0.3056235,0.8255814,0.6112359,1,1,0.925,1,1,0.9230769,0.89,0.8292683,NA,NA,0.9459182,NA,0.3999463,NA,0.4723437,0.3943695,0.7078086,0.1656261,0.4280188,0.1759056,NA,0.113328,0.03921053,0.04439696,0.8420862,22.05748,8.099515,18.75,48.90699
"3979","490126",0.3273606,NA,0.2778772,0.3026189,1,1,0.9875,1,1,1,1,1,1,NA,0.9986111,0.7158992,0.3999463,NA,0.946231,0.07452094,0.4148974,0.1865589,0.4563423,0.8833699,NA,0.4836393,0.7757895,0.5515195,0.3908004,19.52858,20.56746,6.25,46.34604
"3980","490127",0.2127418,NA,0.310972,0.2618569,NA,NA,1,NA,NA,NA,NA,NA,0.6875,NA,0.84375,NA,0.04002149,NA,0.1222022,0.13674,NA,NA,0.09965457,0.6791987,NA,NA,0.5536842,0.1578822,NA,13.39179,15.45295,8.75,37.59474
"3981","490130",0.726678,NA,0.915325,0.8210015,1,0.9032258,1,0.99,0.978022,0.978022,0.99,1,1,NA,0.9821411,0.4752389,0.3706688,NA,0.1613069,0.1980128,0.4148974,0.1865589,0.301114,0.4580132,NA,0.2729449,0.3834211,0.2279202,0.9746469,23.38063,15.44631,11.66667,50.4936
"3982","490136",0.5176337,NA,0.04144305,0.2795384,0.9333333,0.9032258,0.9875,0.98,0.978022,0.989011,1,0.9268293,0.96875,0.8028169,0.9469488,0.04257168,0.5428418,NA,0.9194752,0.06032647,0.02087082,0.7774513,0.3939229,0.2774424,NA,0.01157223,0.3571053,0.7312441,0.8225281,18.00456,14.66595,5,37.6705
"3983","490140",0.5435154,NA,0.3786524,0.4610839,1,0.9677419,0.9875,1,0.956044,1,1,0.9512195,0.96875,NA,0.9812506,0.5938315,0.1899006,NA,0.7203499,0.3621954,0.08348327,0.5820786,0.4219732,0.5930296,NA,0.650838,0.8360526,0.9451567,0.8420862,20.71453,25.78109,10.83333,57.32895
"3984","490141",0.3870876,NA,0.2465713,0.3168294,1,0.9516129,1,0.99,0.989011,0.978022,1,1,1,NA,0.9898495,0.09904431,0.5068493,NA,0.3442243,0.1757748,0.1982728,0.459787,0.2973254,0.6791987,NA,0.3244214,0.7960526,0.6054131,0.4139804,17.82227,18.79378,5,41.61605
"3985","490143",0.3930603,NA,0.2778772,0.3354687,0.9866667,0.9354839,1,0.99,0.989011,1,1,1,NA,NA,0.9876452,NA,NA,NA,0.7854386,NA,NA,NA,0.7854386,NA,NA,NA,0.7,NA,NA,23.42836,23.33333,17.5,64.2617
"3986","490144",0.7175768,NA,NA,0.7175768,NA,NA,NA,1,1,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3987","491300",0.2025028,NA,NA,0.2025028,NA,NA,0.3375,NA,NA,NA,NA,NA,NA,NA,0.3375,NA,0.5791029,NA,0.5495241,0.1757748,NA,NA,0.4348006,NA,NA,NA,0.2807895,0.7894112,NA,10.83115,17.83668,NA,NA
"3988","491302",0.7969283,NA,0.8986285,0.8477784,NA,NA,0.9375,0.97,0.8901099,0.9230769,1,NA,NA,NA,0.9441374,NA,0.7800161,NA,0.8248006,0.9602555,NA,0.8119721,0.8442611,0.724753,NA,NA,0.7286842,0.6324786,0.654473,29.29085,22.83657,NA,NA
"3989","491303",NA,NA,0.1547406,0.1547406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3990","491304",0.491752,NA,NA,0.491752,NA,NA,0.9375,1,1,0.9340659,1,NA,NA,NA,0.9743132,NA,0.5428418,NA,0.1878055,0.7423705,NA,0.7495409,0.5556397,0.724753,NA,0.2729449,0.03921053,0.2416904,0.444042,22.46339,11.48427,NA,NA
"3991","491305",NA,NA,NA,NA,NA,NA,0.9875,0.99,0.989011,0.989011,1,NA,NA,NA,0.9911044,NA,0.1729788,NA,0.1222022,0.4712562,0.1306225,NA,0.2242649,0.724753,NA,NA,0.5807895,0.9069326,NA,NA,24.58306,NA,NA
"3992","491306",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4367446,NA,0.2073579,0.6323634,NA,NA,0.4254886,0.2774424,NA,NA,0.1444737,0.2606838,NA,NA,7.584442,NA,NA
"3993","491307",0.5489192,NA,NA,0.5489192,NA,NA,0.8625,NA,NA,NA,NA,NA,NA,NA,0.8625,NA,0.1565941,NA,0.9377412,0.3621954,NA,0.8409842,0.5743787,0.830955,NA,NA,0.7757895,0.6054131,0.7863093,22.06442,24.98722,NA,NA
"3994","500001",0.7175768,NA,0.6651759,0.6913764,0.96,0.983871,0.9875,0.99,0.989011,1,1,0.9390244,0.984375,NA,0.9815313,0.1702867,0.9975826,0.6026616,0.6670954,0.8303762,0.8585822,0.98935,0.7308478,0.7963776,0.7276155,0.2134876,0.003157895,0.5800095,0.8051431,26.70839,17.36551,8.333333,52.40723
"3995","500002",0.6567122,NA,0.4180083,0.5373603,0.8933333,0.9354839,1,1,0.978022,1,1,0.9634146,1,NA,0.9744726,0.9052997,0.7499328,NA,0.8762542,0.7423705,0.7078086,0.9276533,0.8182199,0.2774424,NA,0.650838,0.01105263,0.7542735,0.7442955,25.88948,16.25268,12.91667,55.05882
"3996","500003",0.5435154,NA,0.7695289,0.6565221,1,0.983871,0.9625,1,0.989011,1,1,0.9878049,1,NA,0.9914652,0.9344049,0.3999463,NA,0.6959094,0.5105276,0.4148974,0.9551965,0.6518137,0.03841932,NA,0.9892259,0.2807895,0.2962963,0.1977544,25.55334,12.01657,0.4166667,37.98658
"3997","500005",0.491752,NA,0.3786524,0.4352022,1,0.983871,0.925,1,1,0.989011,1,0.9756098,0.984375,0.943662,0.9801529,0.08557776,0.6521622,0.6711027,0.80885,0.4712562,0.9251529,0.7774513,0.6273647,0.4580132,0.67295,0.9042298,0.05263158,0.9451567,0.7174937,22.69689,20.83597,15.83333,59.36619
"3998","500007",0.2127418,0.4400978,0.340489,0.3311095,0.9333333,0.9516129,0.95,0.98,0.989011,0.967033,0.99,0.597561,0.875,NA,0.914839,0.3609904,0.3706688,NA,0.7203499,0.1121363,0.561353,0.6698494,0.4658913,0.3081778,NA,0.5794094,0.4971053,0.4047958,0.7442955,19.02044,16.89189,17.5,53.41234
"3999","500008",0.9291809,NA,0.5351819,0.7321814,0.9866667,0.983871,0.9,1,0.989011,0.989011,0.99,0.9512195,1,0.8732394,0.9663019,0.2137272,0.5791029,0.9001901,0.5816825,0.2450911,0.2871537,0.8119721,0.5169885,0.33809,0.07163054,0.5506784,0.4368421,0.1578822,0.8051431,24.61635,13.11259,14.58333,52.31228
"4000","500011",0.5875995,NA,0.4478235,0.5177115,0.9733333,0.9032258,0.95,0.99,0.978022,1,1,0.9878049,1,NA,0.9758207,0.6776716,0.8017728,NA,0.5232827,0.8303762,0.6376394,0.459787,0.6550883,0.1363886,NA,0.3551476,0.4971053,0.1505223,0.08547628,23.87356,8.164267,1.25,33.28783
"4001","500012",0.4761092,NA,0.5035778,0.4898435,0.96,0.9516129,0.9875,0.99,0.989011,0.978022,0.99,0.8902439,0.734375,NA,0.9411961,0.08557776,0.1302713,0.3707224,0.5816825,0.329075,0.2871537,0.7495409,0.3620034,0.1984083,0.03110273,0.4517159,0.1444737,0.2606838,0.1325607,19.9227,6.771917,2.5,29.19462
"4002","500014",0.6350967,NA,0.6839595,0.6595281,0.9866667,1,0.9625,1,1,0.978022,0.99,0.9756098,0.984375,0.9577465,0.983492,0.9704605,0.1729788,0.6026616,0.7203499,0.5105276,0.7078086,0.6294528,0.61632,0.04939627,0.7276155,0.08858739,0.4668421,0.6588319,0.3477001,25.10378,12.9943,5.833333,43.93141
"4003","500015",0.7104664,NA,0.7951699,0.7528182,0.96,0.9032258,0.95,0.96,0.967033,0.967033,1,0.9756098,0.96875,NA,0.9612946,0.7476108,0.7800161,NA,0.4723437,0.9879347,0.6376394,0.1050312,0.6217627,0.6341932,NA,0.1476457,0.7,0.8110161,0.1148135,25.95417,16.05112,2.5,44.50529
"4004","500016",0.4425484,NA,0.7385212,0.5905348,0.9333333,0.983871,0.9375,0.99,1,0.989011,0.99,0.9268293,0.984375,NA,0.9705466,0.9908775,0.9975826,0.8564639,0.9917674,0.9602555,0.979489,0.5820786,0.9083592,0.00740944,0.67295,0.4836393,0.05263158,0.4047958,0.4737414,27.43823,11.63982,14.16667,53.24472
"4005","500019",0.6911263,0.6308068,0.5351819,0.6190383,0.96,0.9193548,0.975,0.98,0.978022,0.989011,1,0.9756098,0.96875,NA,0.9717497,0.5534318,0.01074402,NA,0.2413172,0.6323634,0.8585822,0.2596401,0.4260131,0.6791987,NA,0.1660016,0.4071053,0.2105888,0.7174937,22.4089,14.53592,7.916667,44.86149
"4006","50002",0.8051763,NA,0.6839595,0.7445679,0.9333333,0.8709677,1,1,1,0.989011,1,0.9390244,1,NA,0.9702596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4007","500021",0.773322,NA,0.6651759,0.7192489,1,1,1,1,1,0.989011,0.98,0.8780488,0.828125,NA,0.9639094,0.5938315,0.04002149,NA,0.1358374,0.5966406,0.7078086,0.7091443,0.4638806,0.3765093,NA,0.6165204,0.3084211,0.7542735,0.1148135,23.85599,14.47025,3.333333,41.65957
"4008","500024",0.6237201,NA,0.915325,0.7695226,0.92,0.9677419,0.9625,0.99,0.978022,0.989011,0.99,0.9512195,0.953125,0.8591549,0.9560774,0.7797567,0.6521622,0.8155894,0.9526627,0.9285545,0.561353,0.9386706,0.804107,0.0104281,0.7276155,0.5195531,0.1928947,0.454416,0.05795002,28.10786,10.90476,5.833333,44.84595
"4009","500025",0.1387941,NA,0.07513417,0.1069641,0.9866667,1,1,0.99,0.989011,1,1,0.9878049,1,1,0.9953483,0.2402259,0.7800161,0.7652091,0.887574,0.6323634,NA,0.6698494,0.6625397,0.4580132,0.472196,0.773344,0.6128947,NA,0.7174937,19.60947,20.22628,2.916667,42.75241
"4010","500026",0.5255973,NA,0.1288014,0.3271994,0.9333333,0.9516129,0.975,1,0.989011,0.956044,1,0.9878049,0.875,1,0.9667806,0.1311903,0.8678485,NA,0.9107281,0.8303762,0.2871537,0.4943077,0.5869341,0.2489023,NA,0.1296887,0.035,0.3812915,0.8225281,20.89904,10.78274,4.583333,36.26512
"4011","500027",0.3811149,0.5794621,0.07513417,0.3452371,1,0.9354839,0.95,0.99,0.989011,0.989011,1,0.902439,0.953125,0.8873239,0.9596394,0.3609904,0.9726027,NA,0.04244919,0.2214336,0.958978,0.7774513,0.5556509,0.6791987,NA,0.2134876,0.1173684,0.8791548,0.6798261,20.67253,17.1269,5.833333,43.63276
"4012","500030",0.6109215,NA,0.856291,0.7336062,0.9866667,0.983871,0.9875,1,1,0.989011,1,0.902439,0.9375,NA,0.976332,0.9052997,0.9468171,0.7652091,0.9956264,0.6718713,0.4872256,0.8688946,0.8058491,0.4580132,0.3732328,0.877494,0.02605263,0.454416,0.8051431,27.95319,16.63529,11.25,55.83848
