Provider.ID,QC-T-ed_1b,QC-T-op_3b,QC-T-op_20,QC-T,QC-CP-op_6,QC-CP-op_7,QC-CP-pn_6,QC-CP-scip_inf_1,QC-CP-scip_inf_2,QC-CP-scip_inf_3,QC-CP-scip_vte_2,QC-CP-stk_6,QC-CP-vte_3,QC-CP-vte_6,QC-CP,QC-AD-readm_30_ami,QC-AD-readm_30_copd,QC-AD-readm_30_cabg,QC-AD-readm_30_hf,QC-AD-readm_30_pn,QC-AD-readm_30_hipknee,QC-AD-readm_30_stk,QC-AD,PD-mort_30_copd,PD-mort_30_cabg,PD-mort_30_ami,PD-mort_30_hf,PD-mort_30_pn,PD-mort_30_stk,QC,PD,PW,QS,State
05025F,,,,,,,0.9625,0.69,0.769230769,0.758241758,1,,,,0.835994505,0.152041703,,,0.031386674,0.510527561,,,0.231318646,,,0.519553073,0.213947368,0.040360874,,,8.598459053,,,CA
50261,0.853242321,,0.873285629,0.863263975,1,0.903225806,0.8625,0.99,0.967032967,0.989010989,1,0.792682927,0.921875,,0.936258632,0.029973936,0.095890411,,0.367378441,0.99621481,0.637639439,0.348879912,0.412662825,0.09467618,,0.324421389,0.011052632,0,0.007968127,24.57983813,2.920788852,5,32.50062698,CA
50262,0.982935154,,0.953190221,0.968062687,0.893333333,0.935483871,0.9375,1,0.989010989,0.978021978,1,0.975609756,0.890625,0.85915493,0.945873986,0.240225891,0.316411496,0.216730038,0.416773862,0.245091081,0.414897445,0.317664341,0.309684879,0.593029638,0.844486334,0.904229848,0.907631579,0.986467236,0.500181094,24.70690613,26.31125405,4.166666667,55.18482685,CA
50272,0.9778157,0.344743276,0.755813953,0.692790976,0.973333333,0.967741935,0.9625,1,0.989010989,0.978021978,1,0.926829268,0.953125,,0.972284723,0.891398784,0.780016116,,0.322356573,0.802460374,0.637639439,0.384869629,0.636456819,0.458013172,,0.301675978,0.213947368,0.033475783,0.717493662,25.57258354,11.49737309,14.58333333,51.65328996,CA
50276,0.975540387,,0.921884317,0.948712352,0.746666667,0.758064516,0.9625,0.95,0.967032967,0.989010989,1,0.963414634,1,,0.926298864,,0.74993285,,0.85978904,0.771705701,,,0.793809197,0.634193194,,,0.144473684,0.157882241,,29.65356014,10.40610133,0.833333333,40.89299481,CA
50278,0.743174061,,0.665175909,0.704174985,0.946666667,0.951612903,0.975,1,1,0.989010989,1,0.987804878,0.875,0.915492958,0.964058839,0.264986968,0.849315068,0.041825095,0.322356573,0.175774781,0.19827276,0.384869629,0.319628696,0.634193194,0.540999057,0.939345571,0.948684211,0.864434948,0.82252807,22.08736135,26.38991695,6.25,54.72727829,CA
50279,0.85665529,,0.277877162,0.567266226,,,0.9375,0.91,0.945054945,0.967032967,0.98,0.597560976,0.890625,,0.889681984,,0.579102874,,0.449446874,0.596640643,0.240014394,0.348879912,0.442816939,0.153677278,,,0.213947368,0.058879392,0.390800435,21.10850166,6.810870608,8.333333333,36.2527056,CA
05027F,,,,,,,0.975,0.99,0.989010989,0.989010989,1,,,,0.988604396,0.294960904,,,0.006946231,0.245091081,,,0.182332739,,,0.355147646,0.895263158,0.50379867,,,19.49121638,,,CA
50280,0.837883959,,0.566189624,0.702036792,0.973333333,0.983870968,0.9625,0.98,0.967032967,0.945054945,0.99,1,0.921875,1,0.972366721,0.85621199,0.617244158,0.696768061,0.989194752,0.95055595,0.898164807,0.927653324,0.847970434,0.106750823,0.540999057,0.113328013,0.012631579,0.030389364,0.007243752,28.02637719,4.507458825,1.25,33.78383602,CA
50281,0.272468714,,0.503577818,0.388023266,1,0.951612903,0.975,1,0.956043956,0.978021978,1,0.817073171,0.90625,,0.953778001,0.432232841,0.96347032,,0.581682532,0.974923113,,0.459787,0.682419161,0.830954995,,0.387470072,0.7,0.972222222,0.909815284,22.49133809,25.33641715,7.5,55.32775524,CA
50283,0.623720137,,0.418008348,0.520864242,0.986666667,0.967741935,0.975,0.99,0.989010989,0.989010989,1,0.865853659,0.90625,,0.963281582,0.67767159,0.34085415,0.765209125,0.367378441,0.221433641,0.898164807,0.317664341,0.512625156,0.222283205,0.540999057,0.451715882,0.672368421,0.906932574,0.860557769,22.18634423,20.3047606,10.83333333,53.32443817,CA
50289,0.629408419,,0.836314848,0.732861633,0.96,0.967741935,0.9625,0.99,0.989010989,0.967032967,0.99,0.951219512,0.96875,,0.971806156,0.80712424,0.801772764,0.696768061,0.20735786,0.553820677,0.34041022,0.868894602,0.610878346,0.248902305,0.213006598,0.483639266,0.672368421,0.35660019,0.553422673,25.72829039,14.04410807,4.166666667,43.93906513,CA
50290,0.788395904,,0.503577818,0.645986861,0.96,0.951612903,1,1,1,0.989010989,1,0.865853659,0.609375,0.549295775,0.892514833,0.85621199,0.716626377,0.918250951,0.449446874,0.671871304,0.998920475,0.669849431,0.754453914,0.634193194,0.788878417,0.890263368,0.932368421,0.879154796,0.786309308,25.47728453,27.28426391,3.333333333,56.09488178,CA
50291,0.816837315,,0.825581395,0.821209355,0.986666667,0.967741935,1,1,0.989010989,0.989010989,1,1,1,,0.992492287,0.982189401,0.68627451,0.671102662,0.910728068,0.329074994,0.858582224,0.58207859,0.717147207,0.084248079,0.605089538,0.579409417,0.332105263,0.150522317,0.444042014,28.12054276,12.19675905,11.25,51.56730181,CA
50292,0.997724687,0.672371638,0.986881336,0.88565922,0.973333333,0.967741935,0.925,1,1,0.967032967,1,1,0.953125,1,0.978623324,,0.828095622,,0.390275277,0.269458245,,0.494307749,0.495534223,0.679198683,,0.355147646,0.895263158,0.260683761,0.628757696,26.2201863,18.79367296,2.083333333,47.09719259,CA
50295,0.933162685,0.261613692,0.378652355,0.524476244,0.986666667,0.983870968,0.9625,1,0.989010989,0.989010989,1,1,1,,0.990117735,0.747610773,0.436744561,,0.611525598,0.015613911,0.987405542,0.150569225,0.491578268,0.003567508,,0.272944932,0.643421053,0.058879392,0.325606664,22.29080274,8.69613033,0,30.98693307,CA
50296,0.587599545,,0.722122838,0.654861192,,,0.9125,0.97,0.846153846,0.802197802,0.97,0.914634146,0.734375,,0.878551542,0.264986968,0.288208434,,0.416773862,0.432221434,0.240014394,0.910760191,0.425494214,0.679198683,,0.721468476,0.580789474,0.072174739,0.390800435,21.76563275,16.29621204,5.833333333,43.89517812,CA
50298,0.788395904,,0.769528921,0.778962413,1,1,0.9625,1,0.956043956,1,1,1,1,,0.990949328,,0.867848509,,0.523282737,0.329074994,,0.150569225,0.467693866,0.032656422,,0.233439745,0.883947368,0.117996201,0.82252807,24.86228453,13.9371187,6.666666667,45.4660699,CA
50300,0.991467577,,0.890876565,0.941172071,0.986666667,0.741935484,0.8625,0.99,0.945054945,0.879120879,0.96,0.926829268,0.78125,0.845070423,0.891842767,0.017376195,0.436744561,0.345057034,0.146899923,0.269458245,0.768261965,0.420492104,0.343470004,0.993139407,0.788878417,0.839584996,0.728684211,0.683998101,0.974646867,24.1831649,27.82739999,4.166666667,56.17723156,CA
50301,0.327360637,,0.340488968,0.333924803,0.933333333,0.919354839,0.9625,0.99,0.967032967,0.956043956,0.99,0.914634146,0.921875,,0.950530471,,0.916465216,,0.241317211,0.916016087,0.414897445,0.494307749,0.596600742,0.308177827,,0.272944932,0.052631579,0.454415954,0.028250634,20.9006224,7.442806173,8.75,37.09342857,CA
50305,0.867463026,0.69193154,0.856290996,0.805228521,0.986666667,0.919354839,1,1,0.989010989,0.978021978,0.99,0.963414634,0.96875,1,0.979521911,0.360990443,0.617244158,,0.449446874,0.060326473,0.858582224,0.317664341,0.444042419,0.248902305,,0.721468476,0.332105263,0.210588794,0.939152481,24.764365,16.34811546,0,41.11248046,CA
50308,0.635096701,,0.185450209,0.410273455,0.986666667,0.983870968,1,1,1,0.989010989,0.99,0.987804878,0.96875,0.830985915,0.973708942,0.509556907,0.849315068,0.410646388,0.993568305,0.771705701,0.160129543,0.77745134,0.638910465,0.593029638,0.295004713,0.773343974,0.672368421,0.972222222,0.930459978,22.47658735,23.53571637,7.5,53.51230371,CA
50309,0.863765643,,0.722122838,0.792944241,0.986666667,0.983870968,0.9625,0.99,0.989010989,0.978021978,0.99,0.975609756,0.953125,1,0.980880536,0.986533449,0.716626377,,0.99176743,0.47125621,0.487225621,0.889092912,0.757083666,0.458013172,,0.773343974,0.357105263,0.917616334,0.051430641,28.12120492,17.05006257,7.083333333,52.25460082,CA
05030F,,,,,,,0.925,1,0.978021978,0.956043956,0.99,,,,0.969813187,0.360990443,,,0.720349884,0.974923113,,,0.685421147,,,0.519553073,0.728684211,0.480294397,,,19.20590756,,,CA
50313,0.499715586,,0.665175909,0.582445748,1,1,1,1,0.989010989,1,1,0.963414634,1,,0.994713958,0.432232841,0.370668815,,0.187805506,0.329074994,0.34041022,0.046639736,0.284472019,0.546377607,,0.483639266,0.672368421,0.280151947,0.250633828,20.68479694,14.88780713,12.08333333,47.6559374,CA
50315,0.998293515,,0.988073942,0.993183728,0.946666667,0.951612903,0.8625,0.94,0.857142857,0.681318681,0.96,0.792682927,1,1,0.899192404,,,,,,,,,,,,,,,,,7.5,,CA
05031F,,,,,,,0.975,0.98,0.978021978,0.989010989,0.99,,,,0.982406593,0.131190269,,,0.187805506,0.060326473,,,0.126440749,,,0.686751796,0.643421053,0.683998101,,,22.37967721,,,CA
50320,0.992036405,,0.968395945,0.980216175,0.96,0.5,0.9125,0.99,0.989010989,0.989010989,1,1,1,0.830985915,0.917150789,0.213727194,0.370668815,,0.581682532,0.36219541,,0.459787,0.39761219,0.072722283,,0.099760575,0.643421053,0.332146249,0.30351322,25.49976838,9.677089194,0.833333333,36.01019091,CA
50324,0.374004551,,0.185450209,0.27972738,1,0.983870968,1,1,0.989010989,0.989010989,1,1,0.984375,0.971830986,0.991809893,0.905299739,0.96803653,0.510456274,0.765114484,0.136740005,0.925152933,0.494307749,0.672158245,0.175905598,0.844486334,0.904229848,0.047368421,0.710588794,0.628757696,21.59661686,18.39631495,10.41666667,50.40959848,CA
50327,0.976678043,,0.98360167,0.980139856,0.946666667,0.903225806,1,0.98,0.989010989,0.956043956,0.99,0.951219512,0.890625,0.971830986,0.957862292,0.962206777,0.14074671,0.728136882,0.390275277,0.155665957,0.414897445,0.317664341,0.444227627,0.796377607,0.672950047,0.877494014,0.817894737,0.241690408,0.473741398,26.46921972,21.55637895,2.5,50.52559868,CA
50329,0.965870307,,0.566189624,0.766029966,0.92,1,1,0.99,0.945054945,0.978021978,1,0.963414634,1,,0.977387951,,0.617244158,,0.63725238,0.124201561,0.561353005,0.105031216,0.409016464,0.37650933,,0.387470072,0.970789474,0.404795821,0.654473017,23.91593756,18.6269181,5.416666667,47.95952232,CA
50334,0.510523322,,0.769528921,0.640026121,0.986666667,1,0.9875,1,1,0.989010989,1,1,1,,0.995908628,0.834491746,0.045930701,0.955323194,0.899665552,0.632363378,0.487225621,0.186558942,0.577365591,0.980241493,0.672950047,0.821628093,0.332105263,0.030389364,0.909815284,24.592226,20.81738635,7.916666667,53.32627903,CA
50335,0.868031854,,0.503577818,0.685804836,0.946666667,0.983870968,0.9875,0.99,0.989010989,0.989010989,0.99,0.975609756,0.953125,,0.978310485,0.637271937,0.937953263,,0.987651145,0.858291933,0.707808564,0.77745134,0.817738031,0.072722283,,0.14764565,0.466842105,0.789411206,0.233611011,27.57614835,11.40154837,4.166666667,43.14436339,CA
50336,0.705346985,0.69193154,0.912045319,0.769774615,0.986666667,0.967741935,1,0.99,0.967032967,0.989010989,0.99,0.87804878,0.859375,,0.958652927,0.834491746,0.716626377,,0.112940571,0.394369529,0.95897805,0.58207859,0.599914144,0.00219539,,0.301675978,0.233947368,0.150522317,0.069177834,25.87046317,5.050125914,4.583333333,35.50392242,CA
50342,0.959613197,,0.075134168,0.517373682,0.92,0.983870968,0.9875,0.98,0.989010989,0.923076923,0.97,0.670731707,0.109375,,0.837062843,0.475238923,0.023905453,,0.344224338,0.245091081,0.34041022,0.965846493,0.399119418,0.679198683,,0.301675978,0.672368421,0.332146249,0.961608113,19.48395492,19.64664962,6.25,45.38060455,CA
50348,0.879977247,,0.890876565,0.885426906,0.946666667,0.983870968,0.95,0.99,0.989010989,0.989010989,1,1,1,1,0.984855961,0.240225891,0.156594145,0.345057034,0.416773862,0.36219541,0.637639439,0.317664341,0.353735732,0.458013172,0.426013195,0.301675978,0.796052632,0.480294397,0.051430641,24.71131777,13.96377786,10.83333333,49.50842896,CA
50350,0.912400455,,0.620751342,0.766575898,0.933333333,0.967741935,0.95,0.98,0.956043956,0.945054945,0.99,0.87804878,0.203125,0.38028169,0.818362964,0.099044309,0.888262154,,0.523282737,0.510527561,0.707808564,0.317664341,0.507764944,0.987650933,,0.926576217,0.990789474,0.937559354,0.717493662,23.25226452,30.40046426,1.666666667,55.31939545,CA
50351,0.702502844,,0.807990459,0.755246652,0.96,0.967741935,0.9625,0.99,0.989010989,1,1,0.975609756,0.96875,0.816901408,0.963051409,0.360990443,0.189900618,0.696768061,0.416773862,0.29713745,0.637639439,0.105031216,0.386320155,0.175905598,0.258246937,0.963687151,0.932368421,0.169990503,0.347700109,23.38464684,15.82165955,8.75,47.95630639,CA
50352,0.587599545,,0.447823494,0.51771152,0.986666667,0.967741935,0.95,0.99,0.967032967,0.978021978,1,,1,,0.979932943,,0.867848509,,0.785438642,0.671871304,0.487225621,,0.703096019,0.593029638,,,0.796052632,0.316951567,,24.45267202,18.95593151,6.25,49.65860353,CA
50353,0.96331058,,0.77966607,0.871488325,0.986666667,0.983870968,0.95,1,1,0.989010989,1,0.902439024,0.96875,0.915492958,0.969623061,0.017376195,0.97260274,0.567490494,0.344224338,0.900875325,0.19827276,0.53837679,0.505602663,0.417672887,0.844486334,0.08858739,0.817894737,0.683998101,0.884099964,26.07460054,20.7596634,12.08333333,58.91759728,CA
50357,0.517633675,,0.535181872,0.526407774,0.8,0.870967742,0.9125,0.98,0.989010989,0.978021978,0.99,,,,0.931500101,,,,0.581682532,0.771705701,0.991723642,,0.781703958,,,,0.233947368,0.632478632,,24.88457592,14.44043335,19.58333333,58.9083426,CA
50359,0.777588168,,0.974060823,0.875824496,0.933333333,0.951612903,0.9375,0.91,0.868131868,0.967032967,0.93,0.670731707,0.546875,,0.85724642,0.360990443,0.370668815,,0.344224338,0.881003075,,0.095115681,0.410400471,0.028265642,,0.14764565,0.003947368,0.007597341,0.284317276,23.81634873,3.145155189,2.916666667,29.87817059,CA
50360,0.687713311,,0.683959451,0.685836381,1,1,0.9875,1,1,0.989010989,1,0.987804878,1,1,0.996431587,0.80712424,0.937953263,0.271863118,0.280936455,0.996687958,0.637639439,0.948586118,0.697255799,0.634193194,0.788878417,0.978850758,0.233947368,0.296296296,0.805143064,26.43915296,20.76282832,1.25,48.45198128,CA
50367,0.885949943,,0.856290996,0.871120469,0.986666667,0.983870968,0.975,0.99,0.989010989,0.978021978,0.99,0.93902439,0.84375,1,0.967534499,0.432232841,0.211120064,0.567490494,0.416773862,0.031937544,0.487225621,0.629452809,0.396604748,0.679198683,0.472196041,0.579409417,0.407105263,0.428774929,0.390800435,24.83621907,16.43047093,7.916666667,49.18335667,CA
50373,0.988054608,,0.88372093,0.935887769,0.92,0.983870968,0.975,0.99,0.989010989,0.978021978,1,0.975609756,0.921875,,0.970376521,0.187662902,0.472468439,,0.08361204,0.29713745,,0.119353654,0.232046897,,,0.550678372,0.553684211,0.710588794,0.006157189,23.75901319,15.17590471,3.333333333,42.26825124,CA
50376,0.994027304,,0.795169946,0.894598625,0.84,0.967741935,0.95,0.98,0.978021978,0.978021978,1,0.975609756,0.90625,0.887323944,0.946296959,0.152041703,0.189900618,,0.549524055,0.136740005,,0.165626148,0.238766506,0.277442371,,0.418196329,0.497105263,,0.233611011,23.10735655,11.88629145,2.083333333,37.07698133,CA
50378,0.145620023,,0.890876565,0.518248294,,,0.925,0.82,0.879120879,0.692307692,0.91,1,,,0.871071429,,0.156594145,,0.581682532,0.155665957,,,0.297980878,0.905049396,,,0.308421053,0.332146249,,18.74778445,17.17351886,2.916666667,38.83796998,CA
50380,0.635096701,,0.041443053,0.338269877,0.986666667,0.951612903,0.9875,1,0.989010989,1,1,0.987804878,0.921875,0.929577465,0.97540479,0.327106864,0.957292506,0.253802281,0.495497813,0.671871304,0.107592659,0.186558942,0.428531767,0.222283205,0.088595664,0.418196329,0.213947368,0.033475783,0.413980442,19.35784927,7.72488218,0.416666667,27.49939811,CA
50382,0.937997725,0.836185819,0.77966607,0.851283205,0.986666667,0.983870968,0.9875,1,0.989010989,0.978021978,0.99,0.914634146,0.59375,0.633802817,0.905725756,0.509556907,0.436744561,0.216730038,0.367378441,0.596640643,0.637639439,0.074550129,0.405605737,0.980241493,0.605089538,0.800877893,0.728684211,0.811016144,0.998913437,24.0290522,27.3601262,4.166666667,55.55584507,CA
50390,0.977246871,0.210268949,0.966308885,0.717941568,0.973333333,0.951612903,0.8875,1,0.923076923,0.802197802,0.96,0.646341463,0.75,0.507042254,0.840110468,0.945264987,0.053451518,,0.024954978,0.112136267,0.561353005,0.317664341,0.335804183,0.458013172,,0.056264964,0.357105263,0.128442545,0.075697211,21.04284687,7.170154372,3.333333333,31.54633458,CA
50393,0.911547213,,0.994036971,0.952792092,0.986666667,1,1,0.99,0.978021978,0.978021978,1,1,1,1,0.993271062,0.945264987,0.957292506,,0.187805506,0.707357464,0.945663908,0.233933162,0.662886255,0.976673985,,0.890263368,0.932368421,0.658831909,0.873958711,28.98832677,28.88064262,0.833333333,58.70230272,CA
50394,0.773321957,,0.795169946,0.784245952,0.96,0.951612903,0.9375,0.99,0.956043956,0.923076923,0.99,0.841463415,1,0.732394366,0.928209156,0.945264987,0.436744561,0.370722433,0.971186005,0.329074994,0.414897445,0.972456849,0.634335325,0.153677278,0.184731385,0.821628093,0.233947368,0.480294397,0.884099964,26.07544925,15.32432492,12.5,53.89977417,CA
50396,0.559442548,,0.769528921,0.664485735,0.973333333,0.983870968,0.9625,1,0.989010989,0.967032967,0.98,0.93902439,0.953125,1,0.974789765,0.240225891,0.905989793,0.602661597,0.990738359,0.858291933,0.487225621,0.995225854,0.725765578,0.084248079,0.373232799,0.877494014,0.867631579,0.968186135,0.132560666,26.27823419,18.35196263,14.16666667,58.79686349,CA
50397,0.623720137,,0.277877162,0.450798649,,,,,,,,,,,,,,,0.224594803,0.329074994,,,0.276834899,,,,,0.522079772,,,17.40265907,,,CA
50407,0.254550626,,0.185450209,0.220000417,0.56,0.709677419,0.9625,0.97,0.912087912,0.923076923,1,0.756097561,0.4375,,0.803437757,,0.130271287,,0.090043736,0.027442631,,0.290488432,0.134561521,0.502744237,,,0.643421053,0.895536562,0.873958711,12.86666329,24.29717135,7.5,44.66383464,CA
50411,0.694254835,,,0.694254835,,,0.9875,0.99,1,1,1,1,1,1,0.9971875,,,,,,,,,,,,,,,,,9.166666667,,CA
50414,0.76109215,,0.041443053,0.401267602,0.933333333,0.951612903,0.9875,1,0.989010989,1,1,0.975609756,1,0.873239437,0.971030642,0.327106864,0.189900618,,0.241317211,0.553820677,0.925152933,0.317664341,0.425827107,0.09467618,,0.272944932,0.754210526,0.551519468,0.197754437,19.97917056,12.47403696,2.916666667,35.36987419,CA
50417,0.885949943,,0.722122838,0.804036391,1,1,0.975,0.96,1,0.956043956,1,1,1,,0.987893773,0.637271937,0.68627451,,0.187805506,0.47125621,,0.669849431,0.530491519,0.502744237,,0.579409417,0.754210526,0.296296296,0.553422673,25.80468536,17.907221,5,48.71190636,CA
50423,0.827645051,,0.075134168,0.45138961,,,0.725,0.36,,,0.57,,,,0.551666667,,0.34085415,,0.495497813,0.510527561,,,0.448959841,0.153677278,,,,0.058879392,,16.13351242,3.542611165,12.91666667,32.59279025,CA
50424,,,,,1,1,1,1,0.989010989,1,1,1,1,1,0.998901099,0.747610773,0.928552243,0.567490494,0.808850013,0.881003075,0.969413458,0.208226221,0.730163754,0.502744237,0.727615457,0.916201117,0.987368421,0.811016144,0.786309308,,26.28474825,16.25,,CA
50425,0.710466439,,,0.710466439,,,0.9625,1,0.989010989,0.989010989,1,0.963414634,1,0.929577465,0.97918926,,,,,,,0.384869629,0.384869629,,,,,,0.390800435,23.05028142,13.02668115,11.66666667,47.74362924,CA
50426,0.785551763,,0.936195587,0.860873675,,,1,1,1,1,1,1,1,,1,0.432232841,0.68627451,,0.146899923,0.510527561,,0.494307749,0.454048517,0.980241493,,0.858739026,0.497105263,0.879154796,0.744295545,25.72135769,26.39690749,1.25,53.36826518,CA
50434,0.138794084,,0.535181872,0.336987978,,,0.55,,,,,,,,0.55,,0.34085415,,0.611525598,0.510527561,,,0.48763577,0.417672887,,,0.525,0.632478632,,15.2735972,17.50168355,15.83333333,48.60861408,CA
50435,0.600682594,,0.277877162,0.439279878,0.906666667,0.419354839,1,1,0.989010989,1,1,,,,0.902147499,,0.652162235,,0.47234371,0.36219541,0.768261965,,0.56374083,0.37650933,,,0.775789474,0.296296296,,21.16853563,16.09550112,1.25,38.51403675,CA
50438,0.885949943,,0.982409064,0.934179503,0.96,0.822580645,0.85,0.98,0.978021978,0.967032967,0.99,0.963414634,0.71875,0.450704225,0.868050445,0.294960904,0.617244158,0.315589354,0.876254181,0.510527561,0.987405542,0.749540947,0.621646092,0.967892426,0.540999057,0.839584996,0.867631579,0.991215575,0.898949656,26.93195601,28.36818494,15.83333333,71.13347428,CA
50441,0.91410694,,0.075134168,0.494620554,0.96,0.951612903,0.9875,1,0.989010989,0.967032967,1,1,0.984375,0.929577465,0.976910932,0.80712424,0.316411496,0.815589354,0.581682532,0.124201561,0.925152933,0.749540947,0.617100438,0.634193194,0.788878417,0.877494014,0.612894737,0.864434948,0.372328866,23.20702138,23.05680098,15,61.26382236,CA
50444,0.928043231,,0.185450209,0.55674672,0.986666667,0.935483871,0.95,1,0.989010989,0.956043956,1,0.93902439,0.8125,1,0.956872987,0.80712424,0.062046737,,0.390275277,0.29713745,0.858582224,0.889092912,0.550709806,0.120472009,,0.113328013,0.035,0.227920228,0.214052879,22.9369946,4.738487526,2.5,30.17548212,CA
